Time,bit-x,bitfinex,bitstamp,btce,coinbase,itbit,lakebtc,mtgox,okcoin,others
2012-11-30 00:00:00 UTC,,,3472.32663909,2091.5530389,,,,24350.31454754,,654.05220509
2012-12-01 00:00:00 UTC,,,2513.84899834,1653.79401611,,,,14696.41950014,,751.69788504
2012-12-02 00:00:00 UTC,,,1741.38980028,1791.2012214,,,,14011.93221665,,571.89047876
2012-12-03 00:00:00 UTC,,,5124.74579588,3594.82243959,,,,26759.60479163,,1674.75377669
2012-12-04 00:00:00 UTC,,,5524.27022114,3419.04798882,,,,63245.71806773,,1343.03020657
2012-12-05 00:00:00 UTC,,,3202.16066697,2905.90707485,,,,29794.92671233,,1764.14924828
2012-12-06 00:00:00 UTC,,,4479.8787206,2733.48719484,,,,46562.5410565201,,1056.0998955199998
2012-12-07 00:00:00 UTC,,,3494.46597785,5882.17487687,,,,32799.5701035,,1267.06004483
2012-12-08 00:00:00 UTC,,,509.44467265,1354.51399587,,,,13171.51239505,,938.03981242
2012-12-09 00:00:00 UTC,,,1187.24480088,1924.86220728,,,,28166.62014265,,637.05785369
2012-12-10 00:00:00 UTC,,,6444.03315201,3527.24747675,,,,24664.90027806,,1326.80236851
2012-12-11 00:00:00 UTC,,,2641.35197436,1580.82545865,,,,28045.88348231,,1407.7976363999999
2012-12-12 00:00:00 UTC,,,3925.65665283,2186.82289732,,,,37679.2288281801,,1899.30268641
2012-12-13 00:00:00 UTC,,,5259.54363934,1620.39305266,,,,24197.68226053,,1358.82426642
2012-12-14 00:00:00 UTC,,,5949.65698329,1817.41987655,,,,70143.9803834301,,1152.62604809
2012-12-15 00:00:00 UTC,,,1531.92100659,822.5145908,,,,15187.65527705,,737.2063654799999
2012-12-16 00:00:00 UTC,,,1217.80887677,2312.95398279,,,,42760.5502901201,,348.53100386
2012-12-17 00:00:00 UTC,,,5313.36578294,4106.99317429,,,,63631.2528779801,,892.90096251
2012-12-18 00:00:00 UTC,,,5416.93282338,926.55628931,,,,23220.50794475,,1162.1804345500002
2012-12-19 00:00:00 UTC,,,4893.71657021,4291.02179907,,,,38807.0971556,,1202.83940929
2012-12-20 00:00:00 UTC,,,1866.13166051,6255.92826272,,,,32980.36148815,,1007.57515384
2012-12-21 00:00:00 UTC,,,2559.57635586,3175.15468112,,,,25330.45403736,,636.28540534
2012-12-22 00:00:00 UTC,,,870.39564745,2919.59708515,,,,14783.40058186,,532.5052846599999
2012-12-23 00:00:00 UTC,,,518.01209598,1352.91816019,,,,23978.21765189,,683.92187954
2012-12-24 00:00:00 UTC,,,1511.90177224,1358.33566048,,,,16692.15035254,,709.10625137
2012-12-25 00:00:00 UTC,,,1136.04126972,1340.30577198,,,,13165.68956219,,778.86488388
2012-12-26 00:00:00 UTC,,,2247.7983618,918.20916279,,,,15840.13421601,,619.53936163
2012-12-27 00:00:00 UTC,,,3347.61148062,1386.66344002,,,,19822.05115292,,945.26941248
2012-12-28 00:00:00 UTC,,,4176.8818021,2954.60058098,,,,23813.00662928,,983.6936079499999
2012-12-29 00:00:00 UTC,,,274.78659657,1384.7219401,,,,26149.13542978,,694.63669721
2012-12-30 00:00:00 UTC,,,1020.89023268,1072.00834086,,,,11764.1999889,,638.06361002
2012-12-31 00:00:00 UTC,,,1641.78561179,1205.31298281,,,,15049.78946684,,987.79647344
2013-01-01 00:00:00 UTC,,,2116.92940862,1330.84401303,,,,28406.2109953301,,877.7016131699999
2013-01-02 00:00:00 UTC,,,1840.84872373,504.84105689,,,,17966.80725594,,1280.20353132
2013-01-03 00:00:00 UTC,,,3320.9720537,1280.69950041,,,,18032.25143367,,1343.89749876
2013-01-04 00:00:00 UTC,,,2700.25350741,1829.20375,,,,29641.91633352,,2367.05228824
2013-01-05 00:00:00 UTC,,,1463.53584867,4376.31983672,,,,21329.92729215,,1041.59259146
2013-01-06 00:00:00 UTC,,,453.5630895,1032.16372946,,,,12741.13085177,,521.04931497
2013-01-07 00:00:00 UTC,,,3935.24845698,3015.82232171,,,,25477.72141758,,1441.45391999
2013-01-08 00:00:00 UTC,,,6086.27515492,3275.36380468,,,,42798.37278964,,2014.53960005
2013-01-09 00:00:00 UTC,,,4640.26739318,1939.0388358,,,,28606.37664488,,3135.1820680400006
2013-01-10 00:00:00 UTC,,,3719.44737915,4524.68287328,,,,51811.03423682,,1894.12105944
2013-01-11 00:00:00 UTC,,,2405.62603846,1531.04455145,,,,40434.5449653,,1010.7789581200001
2013-01-12 00:00:00 UTC,,,2245.5631997,874.30859869,,,,26931.83580313,,671.29191587
2013-01-13 00:00:00 UTC,,,1578.50971345,1285.12451205,,,,38330.15242254,,673.6043462099999
2013-01-14 00:00:00 UTC,,,4314.60459809,1795.38394942,,,,22096.95301732,,996.7073335
2013-01-15 00:00:00 UTC,,,4961.37905221,2042.16441092,,,,51573.22503298,,1406.43763523
2013-01-16 00:00:00 UTC,,,5436.22875828,2792.00077039,,,,45532.48887207,,1947.226676
2013-01-17 00:00:00 UTC,,,5227.75642184,3094.83972196,,,,65489.44437087,,2753.56249185
2013-01-18 00:00:00 UTC,,,6749.5256782,2956.12212741,,,,56097.54673445,,1538.3981621399998
2013-01-19 00:00:00 UTC,,,1993.54022684,854.94467105,,,,34588.81837326,,1947.16911811
2013-01-20 00:00:00 UTC,,,1427.76747178,2862.34760627,,,,25982.12527853,,851.33053691
2013-01-21 00:00:00 UTC,,,5634.62820353,7944.68104961,,,,61502.1036294099,,1250.9822435300002
2013-01-22 00:00:00 UTC,,,3827.75700027,3550.86181778,,,,60975.24456117,,1945.4959849900001
2013-01-23 00:00:00 UTC,,,4853.15538002,3737.02904736,,,,49439.36784845,,1719.29130225
2013-01-24 00:00:00 UTC,,,14880.17041128,9498.91982478,,,,172009.10285513,,2347.67653438
2013-01-25 00:00:00 UTC,,,5131.56268928,3305.83178962,,,,80767.48550329,,1373.37411131
2013-01-26 00:00:00 UTC,,,2485.89670409,1811.28227377,,,,34810.59864626,,963.02046253
2013-01-27 00:00:00 UTC,,,2589.57418764,3673.0249825,,,,23766.81603697,,628.58431031
2013-01-28 00:00:00 UTC,,,5344.51893733,2988.98816716,,,,57669.4396163,,1793.86552149
2013-01-29 00:00:00 UTC,,,4541.64000435,8000.24168842,,,,86082.08183578,,1590.6375637599997
2013-01-30 00:00:00 UTC,,,2557.50773646,3187.3054034,,,,45064.83281223,,1214.1608233800002
2013-01-31 00:00:00 UTC,,,5738.86115204,5097.90081771,,,,99226.70355772,,1964.88547566
2013-02-01 00:00:00 UTC,,,3503.83130961,2820.11066447,,,,49917.47550495,,2200.6407615
2013-02-02 00:00:00 UTC,,,4786.977974,3148.24247125,,,,80501.6548245299,,1510.18279261
2013-02-03 00:00:00 UTC,,,2479.42164405,2938.61657894,,,,34244.29903093,,1097.28266465
2013-02-04 00:00:00 UTC,,,4506.95113427,2008.96560048,,,,52219.14099856,,1062.89280578
2013-02-05 00:00:00 UTC,,,3193.30770398,1449.28923202,,,,29212.43727786,,998.33156687
2013-02-06 00:00:00 UTC,,,3424.26001089,4274.9960264,,,,51989.59854078,,1177.69951288
2013-02-07 00:00:00 UTC,,,6307.57656257,3334.02730439,,,,64263.7684837001,,2596.09436931
2013-02-08 00:00:00 UTC,,,2801.66595389,1764.98778436,,,,48649.92784231,,1420.65896407
2013-02-09 00:00:00 UTC,,,2134.0789741,2110.10652253,,,,38133.01489516,,1275.01607596
2013-02-10 00:00:00 UTC,,,2194.81136293,2174.46782643,,,,56426.0717804402,,939.3963931400001
2013-02-11 00:00:00 UTC,,,2978.34729807,3449.62920823,,,,29526.73182667,,958.87543317
2013-02-12 00:00:00 UTC,,,8534.23395403,4086.68259103,,,,74239.92812121,,1730.10186286
2013-02-13 00:00:00 UTC,,,3983.63915336,3577.50795193,,,,90150.2083322601,,3189.8021644600003
2013-02-14 00:00:00 UTC,,,9037.09243312,3981.68849432,,,,145734.73864773,,1574.0865482699999
2013-02-15 00:00:00 UTC,,,1265.84500807,3294.74842156,,,,51600.35075519,,945.10688746
2013-02-16 00:00:00 UTC,,,2782.38948658,2931.00961322,,,,18722.34438282,,701.69135029
2013-02-17 00:00:00 UTC,,,7942.00011199,2158.53201453,,,,76147.5833617201,,879.89623044
2013-02-18 00:00:00 UTC,,,3103.54193597,1581.89255238,,,,29213.32960536,,526.57734109
2013-02-19 00:00:00 UTC,,,9541.05177226,3507.15715893,,,,99344.1226154901,,2880.3842154599997
2013-02-20 00:00:00 UTC,,,3832.39322315,1567.69328181,,,,36922.50774219,,1473.72945387
2013-02-21 00:00:00 UTC,,,3576.1120243,1846.91134975,,,,33690.88511514,,1456.04239845
2013-02-22 00:00:00 UTC,,,6182.20227366,3245.36687345,,,,66255.9505776202,,2483.2713196600002
2013-02-23 00:00:00 UTC,,,3865.84825949,4056.84060874,,,,72278.1703687401,,2061.47554391
2013-02-24 00:00:00 UTC,,,1590.77752019,753.18053033,,,,23921.96918201,,759.48965461
2013-02-25 00:00:00 UTC,,,1564.84867774,1309.57534874,,,,26183.52520129,,1574.6130792299998
2013-02-26 00:00:00 UTC,,,5071.90174369,1549.49260691,,,,42500.62524568,,2470.48681462
2013-02-27 00:00:00 UTC,,,3168.54441515,4246.14174755,,,,30108.39158194,,2115.68481618
2013-02-28 00:00:00 UTC,,,6726.87432506,4881.61407288,,,,123130.28580649,,2254.3927891499998
2013-03-01 00:00:00 UTC,,,3666.42582921,1913.1435968,,,,38833.72628987,,2339.54665353
2013-03-02 00:00:00 UTC,,,2128.57214025,996.97895553,,,,36547.48940875,,1753.33765495
2013-03-03 00:00:00 UTC,,,1136.62608259,1126.82466832,,,,12504.91374688,,765.4414399
2013-03-04 00:00:00 UTC,,,6165.24472089,4267.8891656,,,,46135.57741028,,3210.20594563
2013-03-05 00:00:00 UTC,,,6476.19220972,3527.03078543,,,,84527.32474454,,4363.44320434
2013-03-06 00:00:00 UTC,,,10298.43893055,4858.95420209,,,,124331.35445292,,5029.49344348
2013-03-07 00:00:00 UTC,,,16259.06198022,4885.92865898,,,,156906.20989662,,3318.23291326
2013-03-08 00:00:00 UTC,,,4388.75944645,1085.84404827,,,,46962.61107854,,2370.31372836
2013-03-09 00:00:00 UTC,,,3829.2199598,1703.82141963,,,,44446.13108357,,1651.28048666
2013-03-10 00:00:00 UTC,,917.20145599,1252.09771351,2471.45050794,,,,36339.45677571,,741.38559822
2013-03-11 00:00:00 UTC,,645.71410521,3400.7859461,3683.28652658,,,,40751.5715331,,1921.72741264
2013-03-12 00:00:00 UTC,,3629.69808671,11195.69562451,6541.73082671,,,,180241.01099238,,2732.12053149
2013-03-13 00:00:00 UTC,,1604.51938486,3290.23440492,5028.40740378,,,,49270.25759136,,2348.38954092
2013-03-14 00:00:00 UTC,,2130.77560649,3527.68709124,3094.78726283,,,,35522.91495096,,2269.10117292
2013-03-15 00:00:00 UTC,,778.47704915,1063.76443798,2532.70126503,,,,19304.40949522,,1988.81676456
2013-03-16 00:00:00 UTC,,957.33900165,909.75563433,2295.66104624,,,,15801.22051796,,1414.40459733
2013-03-17 00:00:00 UTC,,636.95556189,1102.96029809,2857.02668195,,,,13454.37627478,,780.2605958899999
2013-03-18 00:00:00 UTC,,2944.22443462,5924.10302677,5964.72671998,,,,62737.86900504,,2348.8293779799997
2013-03-19 00:00:00 UTC,,4104.21419362,9303.93790035,8729.88700609,,,,107323.83167089,,4309.58709009
2013-03-20 00:00:00 UTC,,4026.30745358,8546.00680193,3943.85272984,,,,90944.8723128302,,3766.4270358700005
2013-03-21 00:00:00 UTC,,4604.85008876,9864.56711014,7813.59740186,,,,88926.9460157101,,3916.51819029
2013-03-22 00:00:00 UTC,,3163.61984751,5457.74428849,4770.552626,,,,71090.21026629,,2903.95893167
2013-03-23 00:00:00 UTC,,6093.75490637,13092.94728399,4510.29730731,,,,139912.9618541,,2431.85881168
2013-03-24 00:00:00 UTC,,1012.95675968,3627.69480395,3121.48305232,,,,41516.72484351,,1228.23509303
2013-03-25 00:00:00 UTC,,2312.69689015,8198.25231403,3744.84062537,,,,76441.85283031,,2571.82010946
2013-03-26 00:00:00 UTC,,4109.59348602,6748.6811185,3791.6452775,,,,51889.8146029,,2301.4933686400004
2013-03-27 00:00:00 UTC,,3749.99278318,6073.07958286,5126.67125274,,,,67516.51509738,,4172.84338569
2013-03-28 00:00:00 UTC,,5470.50485582,9823.47335779,10086.34900946,,,,136812.95049033,,6313.45840633
2013-03-29 00:00:00 UTC,,4846.96534194,6658.41693742,2908.63832864,,,,83152.74838396,,2674.92738033
2013-03-30 00:00:00 UTC,,2109.30663979,1799.52075455,2507.73692398,,,,37270.50513283,,1637.5009518499999
2013-03-31 00:00:00 UTC,,1456.23404651,2003.81769842,1659.1579612,,,,21092.37562648,,1307.05905813
2013-04-01 00:00:00 UTC,,5224.40131297,6540.7052677,9884.71555591,,,,90527.2949781001,,3999.81874366
2013-04-02 00:00:00 UTC,,8376.52747811,6441.03900269,11245.5974079,,,,81260.7957897301,,4690.270474999999
2013-04-03 00:00:00 UTC,,12996.24507218,15003.94850365,19087.25812542,,,,152624.235241451,,8721.18101367001
2013-04-04 00:00:00 UTC,,6981.66830544,7265.27300112,6947.64758175,,,,88124.7781229902,,4766.0108114800005
2013-04-05 00:00:00 UTC,,5234.88220325,7564.27772159,7793.36380748,,,,68557.5027403501,,3722.94116829
2013-04-06 00:00:00 UTC,,2009.12862494,3504.27395363,5713.70041453,,,,18273.08660623,,2338.08064409
2013-04-07 00:00:00 UTC,,3725.06764496,5873.68407222,7735.40919764,,,,60606.7754519801,,3707.6410759700007
2013-04-08 00:00:00 UTC,,10895.82741442,13411.06323591,11896.3093409,,,,114125.71079875,,5982.22247086
2013-04-09 00:00:00 UTC,,6073.37314608,11211.78878477,10291.03415123,,,,105724.63726605,,5370.041424499999
2013-04-10 00:00:00 UTC,,16070.64274427,6469.37250261,8787.96211715,,,,185165.97983273,,14644.106605119998
2013-04-11 00:00:00 UTC,,16914.65631508,37056.40020263,60797.9808017,,,,118645.425459621,,23586.696171610005
2013-04-12 00:00:00 UTC,,38693.95530432,29095.90818647,70594.2325400004,,,,556289.096673417,,22904.77930072
2013-04-13 00:00:00 UTC,,23866.6770456,16830.84314245,32781.4950738699,,,,238226.32321247,,12197.14082153
2013-04-14 00:00:00 UTC,,16437.2196645,5777.57333124,14997.97526322,,,,166267.46272339,,6812.7601948599995
2013-04-15 00:00:00 UTC,,16393.12856398,19578.12871598,28966.22001699,,,,236632.25814273,,11117.922378659961
2013-04-16 00:00:00 UTC,,26092.5432296,35613.1410702,58606.0188672501,,,,572185.68517847,,18420.17426402
2013-04-17 00:00:00 UTC,,20016.46738673,30854.42411947,37388.2238454799,,,,327596.54575037,,16871.201639529998
2013-04-18 00:00:00 UTC,,8362.10465509,16527.45971668,19096.44153486,,,,172934.67170561,,2226.95192681
2013-04-19 00:00:00 UTC,,20883.25110549,25498.95204842,32117.88999321,,,,257118.5573579,,2190.29297826
2013-04-20 00:00:00 UTC,,6502.71927697,7474.81424834,9682.23155349999,,,,74351.5050140001,,831.73093402
2013-04-21 00:00:00 UTC,,11539.05619005,16152.33262703,18377.31388092,,,,99341.3910289101,,1875.7697564500002
